model,output,metric,value
SVC,target,accuracy,0.75
SVC,target,precision,0.8
SVC,target,recall,0.7272727272727273
SVC,target,f1,0.761904761904762
SVC,target,train_time,501860894355.0
SVC,target,predict_time,728333.0
SVC,target,logloss,0.522045535536461
SVC,target,shscore,0.5342315473665886
SVC,target,roc_auc,0.7525252525252525
SVC,target,balanced_accuracy,0.7525252525252526
SVC,target,jaccard,0.6153846153846154
GradientBoosting,target,accuracy,0.9
GradientBoosting,target,precision,0.9090909090909091
GradientBoosting,target,recall,0.9090909090909091
GradientBoosting,target,f1,0.9090909090909091
GradientBoosting,target,train_time,90388373791.0
GradientBoosting,target,predict_time,2447708.0
GradientBoosting,target,logloss,0.6735855680950719
GradientBoosting,target,shscore,0.42459920094696263
GradientBoosting,target,roc_auc,0.898989898989899
GradientBoosting,target,balanced_accuracy,0.898989898989899
GradientBoosting,target,jaccard,0.8333333333333334
GaussianNB,target,accuracy,0.85
GaussianNB,target,precision,0.7857142857142857
GaussianNB,target,recall,1.0
GaussianNB,target,f1,0.88
GaussianNB,target,train_time,53724335941.0
GaussianNB,target,predict_time,504458.0
GaussianNB,target,logloss,1.341857959696877
GaussianNB,target,shscore,-0.1587672616292778
GaussianNB,target,roc_auc,0.8333333333333334
GaussianNB,target,balanced_accuracy,0.8333333333333333
GaussianNB,target,jaccard,0.7857142857142857
DecisionTree,target,accuracy,0.85
DecisionTree,target,precision,0.8333333333333334
DecisionTree,target,recall,0.9090909090909091
DecisionTree,target,f1,0.8695652173913043
DecisionTree,target,train_time,90964617041.0
DecisionTree,target,predict_time,661500.0
DecisionTree,target,logloss,5.406548008367573
DecisionTree,target,shscore,-2.176110843812058
DecisionTree,target,roc_auc,0.8434343434343434
DecisionTree,target,balanced_accuracy,0.8434343434343434
DecisionTree,target,jaccard,0.7692307692307693
KNeighbors,target,accuracy,0.6
KNeighbors,target,precision,0.7142857142857143
KNeighbors,target,recall,0.45454545454545453
KNeighbors,target,f1,0.5555555555555556
KNeighbors,target,train_time,90972792707.0
KNeighbors,target,predict_time,17972209.0
KNeighbors,target,logloss,2.3893846278960686
KNeighbors,target,shscore,-0.8759828124242286
KNeighbors,target,roc_auc,0.6161616161616161
KNeighbors,target,balanced_accuracy,0.6161616161616161
KNeighbors,target,jaccard,0.38461538461538464
AdaBoost,target,accuracy,0.9
AdaBoost,target,precision,0.9090909090909091
AdaBoost,target,recall,0.9090909090909091
AdaBoost,target,f1,0.9090909090909091
AdaBoost,target,train_time,112633815302.0
AdaBoost,target,predict_time,22606541.0
AdaBoost,target,logloss,0.5741182838560027
AdaBoost,target,shscore,0.6310700021936282
AdaBoost,target,roc_auc,0.898989898989899
AdaBoost,target,balanced_accuracy,0.898989898989899
AdaBoost,target,jaccard,0.8333333333333334
RandomForest,target,accuracy,0.85
RandomForest,target,precision,0.9
RandomForest,target,recall,0.8181818181818182
RandomForest,target,f1,0.8571428571428572
RandomForest,target,train_time,94495522584.0
RandomForest,target,predict_time,76255083.0
RandomForest,target,logloss,0.36551712246602197
RandomForest,target,shscore,0.6901557144411766
RandomForest,target,roc_auc,0.8535353535353535
RandomForest,target,balanced_accuracy,0.8535353535353536
RandomForest,target,jaccard,0.75
MLP,target,accuracy,0.8
MLP,target,precision,0.8888888888888888
MLP,target,recall,0.7272727272727273
MLP,target,f1,0.7999999999999999
MLP,target,train_time,109274839467.0
MLP,target,predict_time,775458.0
MLP,target,logloss,0.4105357269703389
MLP,target,shscore,0.6049009598054955
MLP,target,roc_auc,0.8080808080808081
MLP,target,balanced_accuracy,0.8080808080808081
MLP,target,jaccard,0.6666666666666666
CatBoost,target,accuracy,0.95
CatBoost,target,precision,0.9166666666666666
CatBoost,target,recall,1.0
CatBoost,target,f1,0.9565217391304348
CatBoost,target,train_time,223860202560.0
CatBoost,target,predict_time,29063833.0
CatBoost,target,logloss,0.28570322263621484
CatBoost,target,shscore,0.7528471925305704
CatBoost,target,roc_auc,0.9444444444444444
CatBoost,target,balanced_accuracy,0.9444444444444444
CatBoost,target,jaccard,0.9166666666666666
ExtraTrees,target,accuracy,0.9
ExtraTrees,target,precision,0.9090909090909091
ExtraTrees,target,recall,0.9090909090909091
ExtraTrees,target,f1,0.9090909090909091
ExtraTrees,target,train_time,131469915143.0
ExtraTrees,target,predict_time,185131792.0
ExtraTrees,target,logloss,0.33419438154087316
ExtraTrees,target,shscore,0.7438919062086676
ExtraTrees,target,roc_auc,0.898989898989899
ExtraTrees,target,balanced_accuracy,0.898989898989899
ExtraTrees,target,jaccard,0.8333333333333334
Dummy,target,accuracy,0.5
Dummy,target,precision,0.5384615384615384
Dummy,target,recall,0.6363636363636364
Dummy,target,f1,0.5833333333333334
Dummy,target,train_time,70879269491.0
Dummy,target,predict_time,59500.0
Dummy,target,logloss,0.6931471805599453
Dummy,target,shscore,0.15526988620580862
Dummy,target,roc_auc,0.48484848484848486
Dummy,target,balanced_accuracy,0.48484848484848486
Dummy,target,jaccard,0.4117647058823529
HGB,target,accuracy,0.9
HGB,target,precision,0.9090909090909091
HGB,target,recall,0.9090909090909091
HGB,target,f1,0.9090909090909091
HGB,target,train_time,884195476403.0
HGB,target,predict_time,1541021001.0
HGB,target,logloss,0.5330644979060828
HGB,target,shscore,0.6242990191311879
HGB,target,roc_auc,0.898989898989899
HGB,target,balanced_accuracy,0.898989898989899
HGB,target,jaccard,0.8333333333333334
LGBM,target,accuracy,0.85
LGBM,target,precision,0.8333333333333334
LGBM,target,recall,0.9090909090909091
LGBM,target,f1,0.8695652173913043
LGBM,target,train_time,457683729794.0
LGBM,target,predict_time,3015292.0
LGBM,target,logloss,1.1359113494239321
LGBM,target,shscore,0.015684952269022334
LGBM,target,roc_auc,0.8434343434343434
LGBM,target,balanced_accuracy,0.8434343434343434
LGBM,target,jaccard,0.7692307692307693
XGB,target,accuracy,0.9
XGB,target,precision,0.8461538461538461
XGB,target,recall,1.0
XGB,target,f1,0.9166666666666666
XGB,target,train_time,217665465681.0
XGB,target,predict_time,14566042.0
XGB,target,logloss,0.2644665924168768
XGB,target,shscore,0.7226255626850268
XGB,target,roc_auc,0.8888888888888888
XGB,target,balanced_accuracy,0.8888888888888888
XGB,target,jaccard,0.8461538461538461
ExtraTree,target,accuracy,0.8
ExtraTree,target,precision,0.8888888888888888
ExtraTree,target,recall,0.7272727272727273
ExtraTree,target,f1,0.7999999999999999
ExtraTree,target,train_time,54507752692.0
ExtraTree,target,predict_time,498917.0
ExtraTree,target,logloss,7.20873067782343
ExtraTree,target,shscore,-1.7823574064411258
ExtraTree,target,roc_auc,0.8080808080808081
ExtraTree,target,balanced_accuracy,0.8080808080808081
ExtraTree,target,jaccard,0.6666666666666666
